#Record "Start hour" " Dem" Win Sol AirTemp
3766 1882.5 40197.15 3660.58 1665.93 11.0
3767 1883.0 39581.39 3715.74 2168.27 13.0
3768 1883.5 39010.26 3766.65 2670.57 11.9
3769 1884.0 38587.87 3821.81 2849.80 13.0
3770 1884.5 37873.93 3872.72 3029.02 13.2
3771 1885.0 37322.62 4148.68 2954.19 13.1
3772 1885.5 36666.20 4424.64 2878.21 14.1
3773 1886.0 36609.73 4212.27 2745.92 14.6
3774 1886.5 36290.47 3999.91 2612.50 14.3
3775 1887.0 35965.26 3999.86 2249.21 13.6
3776 1887.5 36602.97 3999.81 1884.81 13.4
3777 1888.0 37521.33 4127.15 1473.31 13.6
3778 1888.5 38736.21 4254.47 1060.70 13.4
3779 1889.0 39797.38 4131.29 727.41 12.8
3780 1889.5 40514.44 4008.11 394.14 12.1
3781 1890.0 41922.71 3957.11 209.13 10.8
3782 1890.5 43615.59 3906.11 24.13 10.2
3783 1891.0 43198.16 3973.99 12.64 9.7
3784 1891.5 41918.95 4037.63 0.00 9.2
3785 1892.0 40592.13 3961.16 0.00 8.5
3786 1892.5 38922.18 3880.44 0.00 8.1
3787 1893.0 37079.66 3765.77 0.00 7.8
3788 1893.5 35133.01 3651.09 0.00 8.1
3789 1894.0 33302.39 3659.54 0.00 8.1
3790 1894.5 31809.93 3663.74 0.00 7.9
3791 1895.0 30045.73 3595.77 0.00 7.4
3792 1895.5 28974.74 3523.56 0.00 7.3
3793 1896.0 28551.33 3294.27 0.00 5.7
3794 1896.5 28789.39 3064.99 0.00 5.9
3795 1897.0 28186.47 3120.14 0.00 5.9
3796 1897.5 27305.88 3175.29 0.00 5.7
3797 1898.0 26595.85 3094.60 0.00 5.6
3798 1898.5 26340.03 3013.90 0.00 5.3
3799 1899.0 25681.58 3230.36 0.00 5.0
3800 1899.5 24942.79 3446.80 0.00 4.7
3801 1900.0 24526.31 3497.70 0.00 4.4
3802 1900.5 24358.74 3544.35 0.00 4.0
3803 1901.0 24587.87 3607.97 0.00 3.7
3804 1901.5 24883.45 3671.60 0.00 3.5
3805 1902.0 25700.68 3845.58 29.85 3.3
3806 1902.5 26778.73 4015.31 58.55 3.1
3807 1903.0 28386.38 4112.88 268.61 3.7
3808 1903.5 29447.58 4210.46 478.67 4.3
3809 1904.0 31246.64 4125.52 796.60 6.5
3810 1904.5 32605.37 4040.58 1114.51 6.5
3811 1905.0 33679.48 4176.35 1339.43 6.5
3812 1905.5 34157.56 4307.86 1563.18 6.3
3813 1906.0 34454.14 4201.71 1689.36 6.3
3814 1906.5 34512.71 4091.31 1815.54 6.6
3815 1907.0 34513.76 3904.52 1874.00 7.6
3816 1907.5 34496.96 3713.49 1931.30 8.3
3817 1908.0 34415.70 3323.00 2011.55 8.9
3818 1908.5 34001.20 2932.53 2091.80 10.0
3819 1909.0 33532.16 3102.24 2072.22 8.8
3820 1909.5 33097.83 3267.71 2051.48 9.0
3821 1910.0 32783.49 3170.07 1929.79 9.7
3822 1910.5 32692.31 3068.18 1806.96 9.7
3823 1911.0 32736.99 2991.76 1600.39 9.8
3824 1911.5 33110.94 2911.09 1393.84 9.8
3825 1912.0 33953.99 2821.94 1142.56 9.1
3826 1912.5 35364.34 2728.55 890.15 8.3
3827 1913.0 36804.44 2622.43 628.59 8.2
3828 1913.5 37928.18 2516.31 365.90 6.9
3829 1914.0 39186.80 2524.77 201.87 5.9
3830 1914.5 40370.04 2528.98 36.70 5.5
3831 1915.0 40586.32 2588.36 18.35 5.3
3832 1915.5 39564.86 2643.49 0.00 5.5
3833 1916.0 38260.74 2719.83 0.00 5.3
3834 1916.5 36840.58 2796.17 0.00 5.0
3835 1917.0 35410.49 2753.71 0.00 4.9
3836 1917.5 34139.09 2707.00 0.00 4.7
3837 1918.0 32633.62 2783.34 0.00 4.6
3838 1918.5 31428.66 2855.43 0.00 4.6
3839 1919.0 29808.13 2825.70 0.00 4.6
3840 1919.5 28786.64 2795.96 0.00 4.6
3841 1920.0 28517.91 2651.68 0.00 2.8
3842 1920.5 28671.69 2503.15 0.00 2.8
3843 1921.0 28199.64 2481.91 0.00 2.7
3844 1921.5 27367.57 2456.42 0.00 2.5
3845 1922.0 26680.30 2388.51 0.00 2.5
3846 1922.5 26473.06 2316.36 0.00 2.4
3847 1923.0 25902.82 2286.64 0.00 2.3
3848 1923.5 25314.73 2256.91 0.00 2.3
3849 1924.0 24866.47 2286.58 0.00 2.2
3850 1924.5 24668.16 2316.25 0.00 2.0
3851 1925.0 24804.07 2252.59 0.00 1.9
3852 1925.5 24931.07 2188.93 0.00 1.9
3853 1926.0 25230.63 2197.38 29.79 1.9
3854 1926.5 25710.71 2201.60 58.44 1.8
3855 1927.0 26782.91 2222.78 233.75 1.8
3856 1927.5 27609.13 2243.96 409.05 1.9
3857 1928.0 29043.34 2252.42 700.06 2.1
3858 1928.5 30364.49 2256.63 991.05 2.4
3859 1929.0 31677.71 2273.57 1323.25 3.2
3860 1929.5 32264.92 2290.51 1654.29 3.7
3861 1930.0 32892.80 2358.35 1909.70 5.1
3862 1930.5 33014.85 2421.95 2163.94 5.6
3863 1931.0 33050.61 2561.89 2423.88 4.9
3864 1931.5 32981.24 2697.58 2683.81 4.3
3865 1932.0 33053.70 2790.86 2778.78 5.4
3866 1932.5 32863.32 2884.14 2873.74 6.4
3867 1933.0 32337.70 2765.34 3005.34 8.4
3868 1933.5 31671.24 2646.55 3136.94 8.3
3869 1934.0 31469.95 2676.21 2921.52 7.7
3870 1934.5 31347.02 2701.62 2706.11 8.9
3871 1935.0 31514.69 2718.55 2338.41 9.0
3872 1935.5 32258.63 2735.49 1970.74 9.6
3873 1936.0 33260.44 2858.44 1617.98 9.1
3874 1936.5 34568.74 2981.39 1264.11 8.3
3875 1937.0 36066.48 3019.52 865.61 7.6
3876 1937.5 37008.80 3057.66 467.14 6.1
3877 1938.0 38564.08 3184.84 253.02 4.9
3878 1938.5 40502.22 3312.02 37.78 3.9
3879 1939.0 41055.74 3456.17 19.46 3.2
3880 1939.5 39944.93 3596.07 0.00 2.6
3881 1940.0 38947.19 3748.68 0.00 2.1
3882 1940.5 37313.67 3897.06 0.00 1.8
3883 1941.0 35700.97 4007.26 0.00 1.9
3884 1941.5 33674.66 4113.22 0.00 1.7
3885 1942.0 32040.12 4325.19 0.00 1.7
3886 1942.5 30213.16 4537.15 0.00 1.7
3887 1943.0 28163.03 4761.83 0.00 1.6
3888 1943.5 27170.22 4986.51 0.00 1.6
3889 1944.0 27072.07 5071.25 0.00 4.1
3890 1944.5 27376.62 5151.75 0.00 3.5
3891 1945.0 27135.64 5160.16 0.00 2.8
3892 1945.5 26408.64 5168.58 0.00 2.4
3893 1946.0 25978.21 5206.68 0.00 1.9
3894 1946.5 25803.68 5244.77 0.00 1.5
3895 1947.0 25326.63 5376.14 0.00 1.8
3896 1947.5 24913.06 5503.27 0.00 1.8
3897 1948.0 24746.47 5384.49 0.00 2.0
3898 1948.5 24984.56 5261.47 0.00 2.2
3899 1949.0 25889.20 5257.17 0.00 1.9
3900 1949.5 27319.54 5252.86 0.00 1.6
3901 1950.0 30270.46 5028.10 48.04 1.7
3902 1950.5 33480.27 4803.35 96.08 2.5
3903 1951.0 36803.16 4938.95 321.40 3.2
3904 1951.5 38415.05 5074.55 546.70 3.7
3905 1952.0 39192.76 5032.09 848.62 3.9
3906 1952.5 39305.90 4989.64 1150.51 4.6
3907 1953.0 39850.52 5146.43 1491.26 5.4
3908 1953.5 39737.51 5303.22 1830.84 5.8
3909 1954.0 39533.24 4875.00 1992.01 6.4
3910 1954.5 39577.94 4446.79 2152.02 7.3
3911 1955.0 39613.72 4429.78 2177.10 7.5
3912 1955.5 39710.99 4408.53 2202.17 8.2
3913 1956.0 39857.86 4154.14 2004.29 8.7
3914 1956.5 39750.80 3899.76 1806.42 9.2
3915 1957.0 39636.80 3874.28 1750.33 9.5
3916 1957.5 39507.91 3844.56 1694.25 10.2
3917 1958.0 39557.58 3679.20 1600.44 9.8
3918 1958.5 39445.56 3513.85 1506.65 8.9
3919 1959.0 39438.68 3475.66 1247.11 7.8
3920 1959.5 40067.62 3437.47 987.59 7.7
3921 1960.0 40929.67 3348.42 813.82 8.1
3922 1960.5 42160.71 3259.37 638.91 8.7
3923 1961.0 42996.98 3051.65 441.17 8.1
3924 1961.5 43412.67 2843.93 243.43 7.6
3925 1962.0 44115.02 2687.08 136.00 7.3
3926 1962.5 45489.91 2530.23 28.57 7.3
3927 1963.0 45511.81 2369.15 14.86 7.1
3928 1963.5 44337.44 2208.07 0.00 7.0
3929 1964.0 42942.85 2237.71 0.00 6.7
3930 1964.5 41164.38 2267.35 0.00 6.5
3931 1965.0 39302.58 2144.42 0.00 6.1
3932 1965.5 36971.59 2017.25 0.00 5.6
3933 1966.0 34731.84 1932.47 0.00 5.1
3934 1966.5 32663.70 1847.69 0.00 4.6
3935 1967.0 30393.19 1868.86 0.00 3.6
3936 1967.5 29030.31 1885.78 0.00 3.1
3937 1968.0 28927.20 1983.23 0.00 5.2
3938 1968.5 29257.56 2080.67 0.00 4.9
3939 1969.0 29016.57 2110.31 0.00 4.4
3940 1969.5 28368.87 2139.94 0.00 4.2
3941 1970.0 27952.30 2237.38 0.00 4.0
3942 1970.5 27915.64 2330.57 0.00 3.7
3943 1971.0 27367.13 2275.46 0.00 3.5
3944 1971.5 26922.78 2216.11 0.00 3.3
3945 1972.0 26632.18 2059.30 0.00 2.9
3946 1972.5 26758.21 1902.50 0.00 2.6
3947 1973.0 27621.26 1821.97 0.00 2.9
3948 1973.5 28802.74 1741.45 0.00 3.1
3949 1974.0 31782.66 1703.29 44.53 3.2
3950 1974.5 34767.55 1665.14 89.06 2.9
3951 1975.0 38003.42 1711.72 356.21 4.3
3952 1975.5 39143.26 1758.31 623.35 5.4
3953 1976.0 39773.23 1771.00 1111.95 7.9
3954 1976.5 39493.56 1779.45 1599.36 8.8
3955 1977.0 39775.34 1809.08 1961.17 9.5
3956 1977.5 39483.77 1834.48 2321.81 9.8
3957 1978.0 39258.66 1910.72 2527.18 9.9
3958 1978.5 39326.18 1986.95 2731.40 11.0
3959 1979.0 39528.61 1991.16 2835.16 9.1
3960 1979.5 39557.44 1991.14 2938.92 11.5
3961 1980.0 39599.17 2232.59 3002.72 10.9
3962 1980.5 39390.92 2474.04 3065.37 10.2
3963 1981.0 39222.34 2308.79 2952.28 9.4
3964 1981.5 39011.12 2143.55 2839.20 8.6
3965 1982.0 39034.99 2245.19 2634.83 8.2
3966 1982.5 38839.63 2346.83 2429.34 9.2
3967 1983.0 38743.47 1914.72 1930.62 10.6
3968 1983.5 39496.46 1482.62 1431.94 10.1
3969 1984.0 40518.29 1618.15 1236.78 11.2
3970 1984.5 41750.43 1749.45 1041.64 10.9
3971 1985.0 42595.68 1622.35 797.46 11.0
3972 1985.5 43089.77 1495.25 553.29 8.9
3973 1986.0 43810.04 1457.11 308.01 8.0
3974 1986.5 45852.66 1414.74 61.60 7.4
3975 1987.0 46298.15 1406.25 30.80 6.5
3976 1987.5 45142.54 1393.52 0.00 5.6
3977 1988.0 43930.37 1406.21 0.00 4.8
3978 1988.5 42352.15 1418.90 0.00 4.5
3979 1989.0 40216.40 1325.70 0.00 4.3
3980 1989.5 38149.10 1228.27 0.00 4.1
3981 1990.0 35727.64 1245.20 0.00 3.7
3982 1990.5 33631.56 1257.89 0.00 3.6
3983 1991.0 31411.46 1291.76 0.00 3.5
3984 1991.5 30085.18 1321.39 0.00 3.5
3985 1992.0 29824.32 1253.61 0.00 0.5
3986 1992.5 30078.33 1185.83 0.00 0.2
3987 1993.0 29823.43 1143.47 0.00 0.4
3988 1993.5 29104.26 1096.87 0.00 0.3
3989 1994.0 28730.31 1071.44 0.00 -0.4
3990 1994.5 28752.18 1041.79 0.00 -0.3
3991 1995.0 28339.54 1020.60 0.00 -0.5
3992 1995.5 27846.54 999.41 0.00 -0.9
3993 1996.0 27535.09 986.70 0.00 -1.5
3994 1996.5 27624.42 973.98 0.00 -1.1
3995 1997.0 28534.17 931.62 26.22 -1.1
3996 1997.5 29696.90 889.26 52.43 -0.9
3997 1998.0 32463.77 910.43 106.00 -0.3
3998 1998.5 35545.13 927.35 158.42 -0.2
3999 1999.0 38436.02 918.87 510.57 0.7
4000 1999.5 39485.68 906.16 861.55 2.1
4001 2000.0 39832.96 935.79 1333.30 3.9
4002 2000.5 39723.90 961.18 1805.01 4.1
4003 2001.0 39989.84 952.70 2217.44 4.8
4004 2001.5 39617.88 944.22 2628.70 4.5
4005 2002.0 39413.59 952.68 2848.50 6.4
4006 2002.5 39449.37 961.13 3068.29 6.6
4007 2003.0 39408.76 1045.80 3129.70 5.7
4008 2003.5 39455.45 1130.47 3189.96 5.2
4009 2004.0 39595.40 1210.90 3200.10 5.6
4010 2004.5 38986.33 1291.33 3210.23 7.1
4011 2005.0 38772.11 1371.75 2909.37 7.5
4012 2005.5 38770.19 1447.94 2608.54 7.0
4013 2006.0 38553.98 1473.33 2451.25 7.6
4014 2006.5 38396.31 1494.48 2292.84 7.8
4015 2007.0 38421.17 1574.90 2195.94 8.2
4016 2007.5 39089.90 1655.32 2097.91 7.7
4017 2008.0 40114.78 1782.30 1708.33 7.7
4018 2008.5 41282.53 1909.28 1318.78 9.3
4019 2009.0 42047.50 1943.13 912.18 6.4
4020 2009.5 42693.42 1976.97 504.47 6.8
4021 2010.0 43723.27 2133.58 271.01 5.2
4022 2010.5 45717.45 2285.95 36.44 4.2
4023 2011.0 45978.44 2522.98 18.22 3.7
4024 2011.5 44980.47 2760.00 0.00 3.3
4025 2012.0 43639.24 3047.82 0.00 3.2
4026 2012.5 41588.65 3331.39 0.00 3.5
4027 2013.0 39541.03 3640.36 0.00 3.3
4028 2013.5 37046.96 3949.32 0.00 3.1
4029 2014.0 34679.87 4503.77 0.00 3.6
4030 2014.5 32376.27 5053.98 0.00 3.8
4031 2015.0 30058.76 5604.18 0.00 3.7
4032 2015.5 28818.68 6154.37 0.00 3.6
4033 2016.0 28478.44 6463.27 0.00 4.0
4034 2016.5 28744.37 6772.18 0.00 4.0
4035 2017.0 28547.98 6623.95 0.00 3.4
4036 2017.5 27809.90 6475.73 0.00 2.9
4037 2018.0 27262.30 6657.65 0.00 2.2
4038 2018.5 27236.55 6839.56 0.00 1.6
4039 2019.0 26579.81 6945.29 0.00 1.1
4040 2019.5 26089.75 7046.78 0.00 0.6
4041 2020.0 25914.19 7406.43 0.00 0.5
4042 2020.5 25994.59 7761.84 0.00 1.0
4043 2021.0 26748.65 7634.78 5.69 1.7
4044 2021.5 27873.76 7503.49 11.38 2.1
4045 2022.0 30610.10 7795.41 22.75 2.7
4046 2022.5 33891.12 8087.32 32.99 3.1
4047 2023.0 37548.17 8112.62 142.20 3.7
4048 2023.5 39140.60 8133.68 251.40 4.3
4049 2024.0 39959.18 8061.63 516.44 5.0
4050 2024.5 39732.05 7989.59 780.31 5.7
4051 2025.0 40178.57 7879.47 1050.99 6.8
4052 2025.5 40136.97 7769.35 1321.65 7.0
4053 2026.0 39862.22 7942.75 1463.77 7.8
4054 2026.5 39530.91 8111.92 1604.74 7.4
4055 2027.0 39043.83 9144.31 1934.49 7.7
4056 2027.5 38759.15 10176.67 2263.08 7.8
4057 2028.0 38156.98 10299.26 2590.50 8.3
4058 2028.5 37583.58 10421.84 2916.76 8.9
4059 2029.0 37258.22 10620.58 2863.21 9.4
4060 2029.5 36698.71 10819.32 2808.53 9.9
4061 2030.0 36319.77 10819.19 2666.29 10.6
4062 2030.5 35843.59 10814.83 2524.07 9.6
4063 2031.0 35635.30 10992.40 2415.97 9.6
4064 2031.5 36294.15 11169.97 2306.74 9.7
4065 2032.0 37131.60 10932.89 2032.67 9.8
4066 2032.5 38450.24 10691.60 1758.63 8.6
4067 2033.0 39399.81 10611.08 1222.01 8.9
4068 2033.5 39968.38 10530.56 685.44 7.7
4069 2034.0 40938.79 10043.89 385.33 7.5
4070 2034.5 43089.88 9557.23 85.25 7.1
4071 2035.0 44004.73 9045.20 43.19 7.0
4072 2035.5 43078.12 8528.95 0.00 6.2
4073 2036.0 41780.43 8668.46 0.00 5.7
4074 2036.5 40131.50 8803.73 0.00 5.9
4075 2037.0 38203.77 8422.88 0.00 5.6
4076 2037.5 36144.07 8042.04 0.00 5.3
4077 2038.0 33930.58 7805.04 0.00 5.0
4078 2038.5 32131.81 7563.81 0.00 5.1
4079 2039.0 29993.71 7043.40 0.00 4.3
4080 2039.5 28879.53 6522.99 0.00 4.1
4081 2040.0 28595.81 5863.01 0.00 5.6
4082 2040.5 28832.99 5198.81 0.00 5.6
4083 2041.0 28740.77 4944.94 0.00 4.9
4084 2041.5 28095.89 4691.08 0.00 4.6
4085 2042.0 27636.55 4335.70 0.00 4.3
4086 2042.5 27619.73 3976.11 0.00 4.1
4087 2043.0 27210.00 3747.65 0.00 3.7
4088 2043.5 26808.21 3514.96 0.00 3.6
4089 2044.0 26472.89 3366.88 0.00 4.1
4090 2044.5 26549.33 3214.57 0.00 4.2
4091 2045.0 27413.59 2990.36 29.53 3.8
4092 2045.5 28309.59 2761.92 57.92 3.8
4093 2046.0 31257.49 2618.09 116.97 3.7
4094 2046.5 34160.74 2474.25 174.88 3.5
4095 2047.0 37477.75 2360.03 474.67 4.1
4096 2047.5 38765.71 2241.57 773.29 4.9
4097 2048.0 39452.38 2237.32 1130.94 5.7
4098 2048.5 39266.90 2233.06 1488.56 6.3
4099 2049.0 39398.94 2355.68 1912.01 7.9
4100 2049.5 38964.41 2478.30 2334.29 8.5
4101 2050.0 38491.19 2567.08 2717.94 8.6
4102 2050.5 38074.52 2655.86 3101.56 9.2
4103 2051.0 38170.83 2854.59 3060.57 12.0
4104 2051.5 38157.00 3049.09 3018.46 12.1
4105 2052.0 38137.22 2947.55 2976.34 11.8
4106 2052.5 37718.56 2846.03 2934.23 12.8
4107 2053.0 37305.86 2854.45 2799.05 12.5
4108 2053.5 37002.30 2862.87 2663.88 11.3
4109 2054.0 36733.46 2778.26 2482.19 12.2
4110 2054.5 36506.30 2689.43 2299.37 12.4
4111 2055.0 36371.42 2456.82 2175.58 12.0
4112 2055.5 36776.31 2219.99 2050.67 12.0
4113 2056.0 37568.18 1932.42 1586.45 12.3
4114 2056.5 38680.55 1640.64 1121.14 12.9
4115 2057.0 39599.43 1572.96 838.56 11.9
4116 2057.5 40001.35 1505.29 554.86 11.2
4117 2058.0 40894.44 1492.59 312.02 10.6
4118 2058.5 42592.25 1479.88 69.21 9.8
4119 2059.0 43071.57 1555.97 35.17 9.5
4120 2059.5 42326.47 1632.06 0.00 9.5
4121 2060.0 40861.97 1796.94 0.00 9.4
4122 2060.5 39463.95 1961.81 0.00 8.4
4123 2061.0 37561.86 2160.50 0.00 8.3
4124 2061.5 35674.65 2354.96 0.00 7.6
4125 2062.0 33779.49 2498.68 0.00 7.8
4126 2062.5 32108.58 2638.16 0.00 8.7
4127 2063.0 30150.90 2896.02 0.00 8.7
4128 2063.5 29047.55 3149.65 0.00 8.7
4129 2064.0 28642.76 3614.66 0.00 6.0
4130 2064.5 28722.19 4079.65 0.00 5.9
4131 2065.0 28029.63 4472.76 0.00 6.0
4132 2065.5 26998.71 4861.64 0.00 7.6
4133 2066.0 26099.75 5267.42 0.00 7.4
4134 2066.5 25710.83 5673.18 0.00 7.5
4135 2067.0 24999.41 6205.76 0.00 7.6
4136 2067.5 24209.60 6738.32 0.00 7.6
4137 2068.0 23675.79 7199.01 0.00 7.7
4138 2068.5 23366.24 7655.46 0.00 8.0
4139 2069.0 23319.64 8044.27 0.00 8.2
4140 2069.5 23412.95 8433.06 0.00 8.5
4141 2070.0 24228.65 8394.91 32.87 8.8
4142 2070.5 25342.04 8352.54 65.75 9.3
4143 2071.0 27038.90 8906.17 188.17 9.7
4144 2071.5 28221.75 9455.55 310.58 10.2
4145 2072.0 30139.90 9856.99 485.12 10.7
4146 2072.5 31477.56 10258.41 659.64 11.1
4147 2073.0 32668.37 10123.03 734.42 11.6
4148 2073.5 33094.12 9983.42 809.19 11.8
4149 2074.0 33390.87 10642.65 974.62 11.8
4150 2074.5 33595.34 11297.64 1138.90 11.9
4151 2075.0 33443.58 11276.37 1274.84 11.8
4152 2075.5 33420.81 11255.10 1410.77 12.1
4153 2076.0 33163.86 11221.15 1533.10 12.6
4154 2076.5 32903.93 11182.98 1655.41 14.2
4155 2077.0 32448.52 11284.27 1572.64 14.6
4156 2077.5 31786.70 11385.56 1488.74 14.0
4157 2078.0 31462.26 11753.10 1418.44 13.8
4158 2078.5 31162.64 12120.64 1348.15 14.3
4159 2079.0 31137.88 11651.39 1333.37 14.8
4160 2079.5 31181.60 11177.93 1317.46 14.3
4161 2080.0 31723.45 10991.84 1058.01 14.1
4162 2080.5 32932.15 10805.77 798.57 13.3
4163 2081.0 34039.64 10695.76 569.74 13.0
4164 2081.5 35023.09 10581.53 339.79 12.6
4165 2082.0 36212.95 10294.05 197.07 12.2
4166 2082.5 37516.93 10002.34 53.23 11.6
4167 2083.0 37665.84 9064.12 27.18 11.4
4168 2083.5 36497.93 8121.69 0.00 11.0
4169 2084.0 35395.51 7842.70 0.00 10.6
4170 2084.5 33986.45 7559.49 0.00 10.4
4171 2085.0 32834.41 7834.06 0.00 10.2
4172 2085.5 31461.07 8104.39 0.00 10.1
4173 2086.0 30100.62 8518.38 0.00 9.9
4174 2086.5 28943.60 8928.13 0.00 9.8
4175 2087.0 27005.61 9029.42 0.00 9.5
4176 2087.5 25951.78 9130.72 0.00 9.7
4177 2088.0 25733.51 9130.61 0.00 10.5
4178 2088.5 25828.82 9126.27 0.00 10.9
4179 2089.0 25566.88 8927.58 0.00 10.9
4180 2089.5 24904.03 8728.89 0.00 11.1
4181 2090.0 24348.36 8542.89 0.00 11.1
4182 2090.5 23816.50 8356.89 0.00 11.1
4183 2091.0 23229.06 7769.53 0.00 10.7
4184 2091.5 22755.75 7177.96 0.00 10.6
4185 2092.0 22645.63 6658.22 0.00 10.6
4186 2092.5 22682.39 6138.50 0.00 10.6
4187 2093.0 23343.34 6497.52 9.05 10.4
4188 2093.5 23769.10 6852.31 16.97 10.1
4189 2094.0 24500.52 6835.33 33.95 9.9
4190 2094.5 25481.02 6818.35 49.79 9.1
4191 2095.0 27081.75 6201.49 119.94 8.8
4192 2095.5 28331.19 5580.43 190.09 8.7
4193 2096.0 30020.25 5512.77 302.09 8.8
4194 2096.5 31216.12 5445.12 414.08 10.1
4195 2097.0 32635.26 5652.04 578.11 11.2
4196 2097.5 33522.50 5854.73 742.13 11.8
4197 2098.0 34259.90 6437.59 813.37 12.4
4198 2098.5 34742.25 7016.21 884.61 12.6
4199 2099.0 35122.39 7539.90 989.77 13.0
4200 2099.5 34975.58 8059.36 1094.93 13.5
4201 2100.0 34513.18 8367.61 1085.84 14.3
4202 2100.5 33934.68 8675.85 1075.62 14.1
4203 2101.0 33195.41 8561.70 1367.38 14.4
4204 2101.5 32341.01 8447.55 1657.98 13.7
4205 2102.0 31987.78 8620.62 1708.81 13.4
4206 2102.5 31800.27 8789.46 1758.51 12.6
4207 2103.0 32112.93 8840.04 1695.12 12.2
4208 2103.5 32614.14 8890.61 1630.60 12.4
4209 2104.0 33182.84 8506.16 1338.81 12.2
4210 2104.5 33610.62 8121.72 1047.03 12.0
4211 2105.0 34061.23 8898.73 730.41 11.6
4212 2105.5 34201.21 9671.50 412.68 9.7
4213 2106.0 34979.31 9367.30 238.55 9.4
4214 2106.5 35892.39 9063.11 63.31 9.2
4215 2107.0 36779.66 9248.82 31.65 9.4
4216 2107.5 35757.54 9430.30 0.00 7.9
4217 2108.0 34584.57 9670.90 0.00 8.0
4218 2108.5 32665.30 9911.50 0.00 8.0
4219 2109.0 31218.41 9670.67 0.00 7.7
4220 2109.5 29232.64 9429.84 0.00 8.1
4221 2110.0 27005.70 9657.76 0.00 8.0
4222 2110.5 25286.87 9881.45 0.00 7.7
4223 2111.0 23854.85 9573.07 0.00 7.5
4224 2111.5 23427.15 9260.47 0.00 6.9
4225 2112.0 24006.77 8728.30 0.00 6.0
4226 2112.5 24867.24 8191.91 0.00 5.9
4227 2113.0 24983.40 8297.38 0.00 5.7
4228 2113.5 24780.98 8402.84 0.00 5.4
4229 2114.0 24445.58 8385.85 0.00 5.4
4230 2114.5 24262.02 8364.63 0.00 5.1
4231 2115.0 23947.46 8263.19 0.00 4.9
4232 2115.5 23995.14 8157.53 0.00 5.3
4233 2116.0 24529.11 8094.10 0.00 5.6
4234 2116.5 25713.13 8026.44 0.00 5.3
4235 2117.0 28632.94 7903.90 4.52 5.1
4236 2117.5 30973.17 7777.14 9.04 4.9
4237 2118.0 34219.51 7937.48 121.99 5.0
4238 2118.5 36505.17 8097.82 233.81 5.3
4239 2119.0 37706.10 8047.06 633.64 5.6
4240 2119.5 37728.99 7992.08 1032.31 6.4
4241 2120.0 38028.77 7966.65 1447.89 6.9
4242 2120.5 37823.40 7941.22 1862.32 7.8
4243 2121.0 37468.16 8080.44 2108.44 8.2
4244 2121.5 37195.30 8215.43 2353.41 9.0
4245 2122.0 37208.26 8076.02 2646.93 9.0
4246 2122.5 37381.01 7932.39 2939.29 9.5
4247 2123.0 37420.77 7898.52 2987.73 10.1
4248 2123.5 37101.26 7860.43 3035.04 10.2
4249 2124.0 37005.05 7818.11 2840.73 11.1
4250 2124.5 37035.88 7775.80 2645.30 11.6
4251 2125.0 37389.26 7636.41 2290.71 11.5
4252 2125.5 37549.11 7492.79 1935.00 11.4
4253 2126.0 37704.00 7509.58 1626.74 10.9
4254 2126.5 38368.03 7522.15 1317.38 10.7
4255 2127.0 39337.74 7488.29 1067.86 10.0
4256 2127.5 40240.96 7454.43 817.23 9.8
4257 2128.0 40947.67 7644.29 605.00 9.0
4258 2128.5 41322.90 7834.14 391.66 8.0
4259 2129.0 41358.70 7990.21 284.42 7.6
4260 2129.5 41597.95 8146.29 176.06 7.4
4261 2130.0 41483.89 8500.74 100.44 7.5
4262 2130.5 41641.76 8855.18 24.83 7.7
4263 2131.0 41115.81 9205.39 12.41 8.1
4264 2131.5 39707.54 9551.37 0.00 8.6
4265 2132.0 38090.84 9821.37 0.00 9.3
4266 2132.5 35855.80 10091.37 0.00 9.9
4267 2133.0 33480.82 10382.46 0.00 10.8
4268 2133.5 31159.43 10673.54 0.00 11.2
4269 2134.0 28633.57 10479.27 0.00 11.3
4270 2134.5 26989.05 10285.01 0.00 11.4
4271 2135.0 25447.74 10234.24 0.00 11.8
4272 2135.5 24982.30 10183.47 0.00 11.7
4273 2136.0 25492.49 11014.73 0.00 11.5
4274 2136.5 26240.88 11845.96 0.00 10.9
4275 2137.0 26167.48 12487.27 0.00 11.0
4276 2137.5 25910.46 13128.56 0.00 10.5
4277 2138.0 25628.63 13048.22 0.00 10.2
4278 2138.5 25461.93 12967.88 0.00 10.1
4279 2139.0 25271.41 13001.48 0.00 9.8
4280 2139.5 25157.32 13030.86 0.00 9.5
4281 2140.0 25511.69 12971.63 0.00 9.2
4282 2140.5 26342.47 12912.39 0.00 9.1
4283 2141.0 29095.77 12376.33 1.13 9.0
4284 2141.5 31204.93 11840.29 1.13 8.7
4285 2142.0 34322.50 11911.88 111.63 7.8
4286 2142.5 36267.91 11979.24 220.99 7.8
4287 2143.0 37378.61 12303.99 545.70 8.4
4288 2143.5 37307.21 12624.52 870.38 8.8
4289 2144.0 37432.33 12615.93 1351.74 8.1
4290 2144.5 36991.71 12607.33 1833.07 8.7
4291 2145.0 36330.74 12645.15 2260.25 9.8
4292 2145.5 36059.84 12678.75 2686.27 10.2
4293 2146.0 35880.25 12627.97 3063.79 10.5
4294 2146.5 35721.50 12577.18 3440.16 10.9
4295 2147.0 35858.53 12442.02 3524.56 10.8
